RunTag,FeatureConfig,ModelName,RunId,Split,SampleId,Dice,IoU,Precision,Recall,GTPixels,PredPixels,AreaRatio,PredictedPositiveFraction,IsSaturatedPrediction,IsNearEmptyPrediction,IsExtremeAreaRatio
101622,ConfigB,SimpleUNet,SimpleUNet_Bs4Ep30_D005_LR1e4_DatedFull,Test,d42ee5e3-0a1e-472b-8871-256d7317e871,0.8509615385809604,0.7405857744203824,0.8719211824763199,0.8309859157574555,639,609,,0.015225,False,False,False
101622,ConfigB,SimpleUNet,SimpleUNet_Bs4Ep30_D005_LR1e4_DatedFull,Test,7e57b19b-c673-4bc7-8f37-b9c5fc9a2383,0.6815789475080795,0.5169660681856513,0.5232323235533789,0.9773584905945176,795,1485,,0.037125,False,False,False
101622,ConfigB,SimpleUNet,SimpleUNet_Bs4Ep30_D005_LR1e4_DatedFull,Test,a0e902b0-d7a9-4da1-9f4e-716fae143f97,0.8517490283587593,0.741779497223511,0.9382262997319716,0.7798678191256392,1967,1635,,0.040875,False,False,False
101622,ConfigB,SimpleUNet,SimpleUNet_Bs4Ep30_D005_LR1e4_DatedFull,Test,148b9f2d-ef1d-427a-b677-8ce3d1499c41,0.7358965146475399,0.5821489485036107,0.9037952339772328,0.6206060608359963,1650,1133,,0.028325,False,False,False
101622,ConfigB,SimpleUNet,SimpleUNet_Bs4Ep30_D005_LR1e4_DatedFull,Test,df42990b-b232-4980-a0b9-d52f7531f71b,0.8131472310611675,0.6851289835469431,0.7998228522587928,0.8269230770815722,1092,1129,,0.028225,False,False,False
101622,ConfigB,SimpleUNet,SimpleUNet_Bs4Ep30_D005_LR1e4_DatedFull,Test,d9d8cba5-2f88-4cda-9d14-f10e85272790,0.0355594106524026,0.0181015456873723,0.2146596899756037,0.0193853432532457,2115,191,,0.004775,False,False,False
101622,ConfigB,SimpleUNet,SimpleUNet_Bs4Ep30_D005_LR1e4_DatedFull,Test,47d0fd41-6c26-4300-94b0-65d023a45906,0.7210144930063274,0.5637393773884711,0.8326359836137323,0.6357827481856506,626,478,,0.01195,False,False,False
101622,ConfigB,SimpleUNet,SimpleUNet_Bs4Ep30_D005_LR1e4_DatedFull,Test,26645bca-3668-497b-9876-46e4f897b5c4,0.8453697679797506,0.7321562735792051,0.8272495756251064,0.864301552166607,2255,2356,,0.0589,False,False,False
101622,ConfigB,SimpleUNet,SimpleUNet_Bs4Ep30_D005_LR1e4_DatedFull,Test,d4ff232c-e8ad-4412-8960-669058b29de6,1.2594458422425116e-09,1.2594458422425116e-09,1.0,1.2594458422425116e-09,794,0,,0.0,False,True,False
101622,ConfigB,SimpleUNet,SimpleUNet_Bs4Ep30_D005_LR1e4_DatedFull,Test,fcd11726-e825-4892-b5e0-1fb4775c678e,0.793367347004666,0.6575052855932848,0.8936781609959209,0.7133027524579686,1744,1392,,0.0348,False,False,False
101622,ConfigB,SimpleUNet,SimpleUNet_Bs4Ep30_D005_LR1e4_DatedFull,Test,cf8a8001-8ea0-4173-b102-1ca7d47b0be2,0.7163398696518433,0.558044807417424,0.6048565130135618,0.8782051285954964,312,453,,0.011325,False,False,False
101622,ConfigB,SimpleUNet,SimpleUNet_Bs4Ep30_D005_LR1e4_DatedFull,Test,caaf5de3-2b32-473c-933a-99489ac18868,0.2525627046341194,0.1445332004132468,0.5993788824022993,0.1599889474551011,3619,966,,0.02415,False,False,False
101622,ConfigB,SimpleUNet,SimpleUNet_Bs4Ep30_D005_LR1e4_DatedFull,Test,99c08108-c9da-4030-b13e-8603b87f0d17,0.4529991052345576,0.2928240748925647,0.6067146292404925,0.3614285723408163,700,417,,0.010425,False,False,False
101622,ConfigB,SimpleUNet,SimpleUNet_Bs4Ep30_D005_LR1e4_DatedFull,Test,67111963-a634-45ea-a578-6e208c3c0c36,0.8309779537416744,0.7108317217496791,0.7115198453905905,0.998641304349672,736,1033,,0.025825,False,False,False
101622,ConfigB,SimpleUNet,SimpleUNet_Bs4Ep30_D005_LR1e4_DatedFull,Test,29961180-d866-4137-a6d1-58f47899c51d,0.6425396827666414,0.4733395701839666,0.6429479038844372,0.6421319801495787,788,787,,0.019675,False,False,False
101622,ConfigB,SimpleUNet,SimpleUNet_Bs4Ep30_D005_LR1e4_DatedFull,Test,2ef0c9fc-810a-4d52-8c15-9c7f5ffb1bdf,0.3152804645477367,0.1871412174585871,1.0,0.1871412174585871,1742,326,,0.00815,False,False,False
101622,ConfigB,SimpleUNet,SimpleUNet_Bs4Ep30_D005_LR1e4_DatedFull,Test,b21a5ef2-0a2c-4a48-b868-6c196d1d2a8c,0.5994407550507792,0.4280009983958071,0.7022932024151134,0.5228658538040044,3280,2442,,0.06105,False,False,False
101622,ConfigB,SimpleUNet,SimpleUNet_Bs4Ep30_D005_LR1e4_DatedFull,Test,ca3c8d26-a58e-444e-9c6b-a9cd2ae046f6,0.5065830722549897,0.3392107475486101,0.8007928644194322,0.3704722607196367,2181,1009,,0.025225,False,False,False
101622,ConfigB,SimpleUNet,SimpleUNet_Bs4Ep30_D005_LR1e4_DatedFull,Test,ce1a686a-5f45-43a4-aaf2-313f4d20e62d,0.6278618550144115,0.457579185827161,0.946198830472282,0.4698025554763051,1722,855,,0.021375,False,False,False
101622,ConfigB,SimpleUNet,SimpleUNet_Bs4Ep30_D005_LR1e4_DatedFull,Test,bfc49330-55c6-42f4-b934-7b9819770a57,0.5459183679261246,0.3754385975869498,0.3754385975869498,1.0,214,570,,0.01425,False,False,False
101622,ConfigB,SimpleUNet,SimpleUNet_Bs4Ep30_D005_LR1e4_DatedFull,Test,9bd526b0-147a-462c-a2c3-38a9d9349e09,0.4956566175290461,0.3294836961076877,0.8003300333327887,0.3589933387424179,1351,606,,0.01515,False,False,False
101622,ConfigB,SimpleUNet,SimpleUNet_Bs4Ep30_D005_LR1e4_DatedFull,Test,6f57b1e6-7810-4f37-826d-3f56f02b57fa,0.790741488387735,0.653906076195436,0.7124151310105685,0.8884185062327129,3307,4124,,0.1031,False,False,False
101622,ConfigB,SimpleUNet,SimpleUNet_Bs4Ep30_D005_LR1e4_DatedFull,Test,5072a283-d937-4c96-abe5-716ce6697e66,0.7827788651123425,0.6430868171028008,0.666666667037037,0.9478672986605572,633,900,,0.0225,False,False,False
