SampleId,Threshold,PredictionProbabilityMean,PredictionProbabilityMax,GroundTruthPixels,PredictedPixels,TruePositivePixels,FalsePositivePixels,FalseNegativePixels,TrueNegativePixels,Dice,IoU,Precision,Recall,BestThreshold,Samples,TP,FP,FN,TN,GTArea,PredArea,ProbabilityMean,ProbabilityMax,RunTag,FeatureConfig,ModelName,Modelo,ShortLabel,ModelRunId,ExperimentId,ExperimentOrder,Specificity,FalsePositiveRate,FalseNegativeRate,BalancedAccuracy,MCC,AreaRatio,AbsoluteAreaError,RelativeAreaError,FPBurden,FNBurden,PredictedPositiveFraction,PlumeSizeBin,IsEmptyPrediction,IsNearEmptyPrediction,IsSevereFalseNegative,IsSevereFalsePositive,IsOversegmented,IsUndersegmented,IsSaturatedPrediction,IsAcceptablePrediction,PrimaryQualityCategory
0492b1ba-a8aa-46d2-ab45-ad2afab63335,0.3,0.0191,0.9994,1000,797,0,797,1000,38203,0.0,0.0,0.0,0.0,0.3,0.0191,0,797,1000,38203,1000,797,0.0191,0.9994,101622,ConfigC,TransformerUNet,U-Net Transformer,C · U-Net Transformer,TransformerUNet_Bs4Ep30_TL2_D005_LR1e4_DatedFull,E3,3,0.9796,0.0204,1.0,0.4898,-0.0228,0.797,203,-0.203,0.797,1.0,0.0199,Media,False,False,True,False,False,False,False,False,FN severo
01ffb8d0-17c1-4c41-8e8e-a06b2cab662a,0.3,0.0193,0.9993,999,805,641,164,358,38837,0.7106,0.5512,0.7963,0.6416,0.3,0.0193,641,164,358,38837,999,805,0.0193,0.9993,101622,ConfigC,TransformerUNet,U-Net Transformer,C · U-Net Transformer,TransformerUNet_Bs4Ep30_TL2_D005_LR1e4_DatedFull,E3,3,0.9958,0.0042,0.3584,0.8187,0.7083,0.8058,194,-0.1942,0.1642,0.3584,0.0201,Media,False,False,False,False,False,False,False,True,Aceptable
e437a93f-c599-4188-a489-fc7a48e1e631,0.3,0.0156,0.9973,275,625,274,351,1,39374,0.6089,0.4377,0.4384,0.9964,0.3,0.0156,274,351,1,39374,275,625,0.0156,0.9973,101622,ConfigC,TransformerUNet,U-Net Transformer,C · U-Net Transformer,TransformerUNet_Bs4Ep30_TL2_D005_LR1e4_DatedFull,E3,3,0.9912,0.0088,0.0036,0.9938,0.658,2.2727,350,1.2727,1.2764,0.0036,0.0156,Pequeña,False,False,False,False,False,False,False,False,Otros
72112cad-fe9d-469f-8677-4e96f8b10e96,0.3,0.0145,0.9986,533,584,469,115,64,39352,0.8397,0.7238,0.8031,0.8799,0.3,0.0145,469,115,64,39352,533,584,0.0145,0.9986,101622,ConfigC,TransformerUNet,U-Net Transformer,C · U-Net Transformer,TransformerUNet_Bs4Ep30_TL2_D005_LR1e4_DatedFull,E3,3,0.9971,0.0029,0.1201,0.9385,0.8384,1.0957,51,0.0957,0.2158,0.1201,0.0146,Pequeña,False,False,False,False,False,False,False,True,Aceptable
660ef95f-261b-43d2-ba77-b257d89cd146,0.3,0.0137,0.99,512,586,73,513,439,38975,0.133,0.0712,0.1246,0.1426,0.3,0.0137,73,513,439,38975,512,586,0.0137,0.99,101622,ConfigC,TransformerUNet,U-Net Transformer,C · U-Net Transformer,TransformerUNet_Bs4Ep30_TL2_D005_LR1e4_DatedFull,E3,3,0.987,0.013,0.8574,0.5648,0.1212,1.1445,74,0.1445,1.002,0.8574,0.0146,Pequeña,False,False,True,True,False,False,False,False,FN severo
a03535e3-65dd-410e-af56-0949b19babb1,0.3,0.0075,0.9965,391,303,0,303,391,39306,0.0,0.0,0.0,0.0,0.3,0.0075,0,303,391,39306,391,303,0.0075,0.9965,101622,ConfigC,TransformerUNet,U-Net Transformer,C · U-Net Transformer,TransformerUNet_Bs4Ep30_TL2_D005_LR1e4_DatedFull,E3,3,0.9924,0.0076,1.0,0.4962,-0.0087,0.7749,88,-0.2251,0.7749,1.0,0.0076,Pequeña,False,False,True,False,False,False,False,False,FN severo
681256b9-41d5-4d9d-9063-d5fa17773661,0.3,0.006,0.9928,998,250,212,38,786,38964,0.3397,0.2046,0.848,0.2124,0.3,0.006,212,38,786,38964,998,250,0.006,0.9928,101622,ConfigC,TransformerUNet,U-Net Transformer,C · U-Net Transformer,TransformerUNet_Bs4Ep30_TL2_D005_LR1e4_DatedFull,E3,3,0.999,0.001,0.7876,0.6057,0.4185,0.2505,748,-0.7495,0.0381,0.7876,0.0062,Media,False,False,False,False,False,True,False,False,Subsegmentada
8472feed-85b9-45bd-bcf2-5b93af4ab9f7,0.3,0.0175,0.999,511,735,357,378,154,39111,0.573,0.4016,0.4857,0.6986,0.3,0.0175,357,378,154,39111,511,735,0.0175,0.999,101622,ConfigC,TransformerUNet,U-Net Transformer,C · U-Net Transformer,TransformerUNet_Bs4Ep30_TL2_D005_LR1e4_DatedFull,E3,3,0.9904,0.0096,0.3014,0.8445,0.5762,1.4384,224,0.4384,0.7397,0.3014,0.0184,Pequeña,False,False,False,False,False,False,False,True,Aceptable
d32d208e-5921-4543-b191-6f278884bc2d,0.3,0.0741,0.9985,8836,3105,2510,595,6326,30569,0.4204,0.2661,0.8084,0.2841,0.3,0.0741,2510,595,6326,30569,8836,3105,0.0741,0.9985,101622,ConfigC,TransformerUNet,U-Net Transformer,C · U-Net Transformer,TransformerUNet_Bs4Ep30_TL2_D005_LR1e4_DatedFull,E3,3,0.9809,0.0191,0.7159,0.6325,0.4108,0.3514,5731,-0.6486,0.0673,0.7159,0.0776,Grande,False,False,False,False,False,False,False,False,Otros
cf9961eb-10bd-4eac-8b4e-7128e0c1b170,0.3,0.0164,0.9984,1036,695,636,59,400,38905,0.7348,0.5808,0.9151,0.6139,0.3,0.0164,636,59,400,38905,1036,695,0.0164,0.9984,101622,ConfigC,TransformerUNet,U-Net Transformer,C · U-Net Transformer,TransformerUNet_Bs4Ep30_TL2_D005_LR1e4_DatedFull,E3,3,0.9985,0.0015,0.3861,0.8062,0.7444,0.6708,341,-0.3292,0.0569,0.3861,0.0174,Media,False,False,False,False,False,False,False,True,Aceptable
92010314-21bc-4330-94cb-6a4a058f3f81,0.3,0.0426,0.9994,4068,1826,1696,130,2372,35802,0.5755,0.404,0.9288,0.4169,0.3,0.0426,1696,130,2372,35802,4068,1826,0.0426,0.9994,101622,ConfigC,TransformerUNet,U-Net Transformer,C · U-Net Transformer,TransformerUNet_Bs4Ep30_TL2_D005_LR1e4_DatedFull,E3,3,0.9964,0.0036,0.5831,0.7066,0.5985,0.4489,2242,-0.5511,0.032,0.5831,0.0457,Grande,False,False,False,False,False,False,False,False,Otros
2d177b6a-d51e-41f9-abf6-40a437b0ae92,0.3,0.0134,0.9986,1275,551,521,30,754,38695,0.5706,0.3992,0.9456,0.4086,0.3,0.0134,521,30,754,38695,1275,551,0.0134,0.9986,101622,ConfigC,TransformerUNet,U-Net Transformer,C · U-Net Transformer,TransformerUNet_Bs4Ep30_TL2_D005_LR1e4_DatedFull,E3,3,0.9992,0.0008,0.5914,0.7039,0.6147,0.4322,724,-0.5678,0.0235,0.5914,0.0138,Media,False,False,False,False,False,False,False,False,Otros
a571f902-ec63-49b6-90dc-8a68e19045f1,0.3,0.0053,0.9918,451,222,121,101,330,39448,0.3596,0.2192,0.545,0.2683,0.3,0.0053,121,101,330,39448,451,222,0.0053,0.9918,101622,ConfigC,TransformerUNet,U-Net Transformer,C · U-Net Transformer,TransformerUNet_Bs4Ep30_TL2_D005_LR1e4_DatedFull,E3,3,0.9974,0.0026,0.7317,0.6329,0.3777,0.4922,229,-0.5078,0.2239,0.7317,0.0056,Pequeña,False,False,False,False,False,False,False,False,Otros
1a6552e7-13ed-44bc-acd5-cd88ce1bdec9,0.3,0.0177,0.9964,860,737,572,165,288,38975,0.7163,0.558,0.7761,0.6651,0.3,0.0177,572,165,288,38975,860,737,0.0177,0.9964,101622,ConfigC,TransformerUNet,U-Net Transformer,C · U-Net Transformer,TransformerUNet_Bs4Ep30_TL2_D005_LR1e4_DatedFull,E3,3,0.9958,0.0042,0.3349,0.8305,0.7128,0.857,123,-0.143,0.1919,0.3349,0.0184,Media,False,False,False,False,False,False,False,True,Aceptable
ea35fc33-3b7a-434e-bed8-c22680100bbb,0.3,0.098,0.9995,4122,4058,3899,159,223,35719,0.9533,0.9108,0.9608,0.9459,0.3,0.098,3899,159,223,35719,4122,4058,0.098,0.9995,101622,ConfigC,TransformerUNet,U-Net Transformer,C · U-Net Transformer,TransformerUNet_Bs4Ep30_TL2_D005_LR1e4_DatedFull,E3,3,0.9956,0.0044,0.0541,0.9707,0.948,0.9845,64,-0.0155,0.0386,0.0541,0.1014,Grande,False,False,False,False,False,False,False,True,Aceptable
4a361b5a-602e-4863-878e-55e0dc1b556f,0.3,0.0182,0.9985,1142,775,503,272,639,38586,0.5248,0.3557,0.649,0.4405,0.3,0.0182,503,272,639,38586,1142,775,0.0182,0.9985,101622,ConfigC,TransformerUNet,U-Net Transformer,C · U-Net Transformer,TransformerUNet_Bs4Ep30_TL2_D005_LR1e4_DatedFull,E3,3,0.993,0.007,0.5595,0.7167,0.5237,0.6786,367,-0.3214,0.2382,0.5595,0.0194,Media,False,False,False,False,False,False,False,True,Aceptable
a6991827-a723-4966-8d34-7f4ae559a965,0.3,0.0153,0.9992,456,625,403,222,53,39322,0.7456,0.5944,0.6448,0.8838,0.3,0.0153,403,222,53,39322,456,625,0.0153,0.9992,101622,ConfigC,TransformerUNet,U-Net Transformer,C · U-Net Transformer,TransformerUNet_Bs4Ep30_TL2_D005_LR1e4_DatedFull,E3,3,0.9944,0.0056,0.1162,0.9391,0.7517,1.3706,169,0.3706,0.4868,0.1162,0.0156,Pequeña,False,False,False,False,False,False,False,True,Aceptable
e981849f-23e4-4d8e-9618-a7a7298c47ac,0.3,0.0095,0.9966,967,400,360,40,607,38993,0.5267,0.3575,0.9,0.3723,0.3,0.0095,360,40,607,38993,967,400,0.0095,0.9966,101622,ConfigC,TransformerUNet,U-Net Transformer,C · U-Net Transformer,TransformerUNet_Bs4Ep30_TL2_D005_LR1e4_DatedFull,E3,3,0.999,0.001,0.6277,0.6856,0.5731,0.4137,567,-0.5863,0.0414,0.6277,0.01,Media,False,False,False,False,False,False,False,False,Otros
3314987e-9929-4c5a-bf7a-b7a748041270,0.3,0.0088,0.9971,317,379,241,138,76,39545,0.6925,0.5297,0.6359,0.7603,0.3,0.0088,241,138,76,39545,317,379,0.0088,0.9971,101622,ConfigC,TransformerUNet,U-Net Transformer,C · U-Net Transformer,TransformerUNet_Bs4Ep30_TL2_D005_LR1e4_DatedFull,E3,3,0.9965,0.0035,0.2397,0.8784,0.6927,1.1956,62,0.1956,0.4353,0.2397,0.0095,Pequeña,False,False,False,False,False,False,False,True,Aceptable
643ee2b0-3a87-42a5-854b-142993e6ea58,0.3,0.0092,0.9977,370,373,339,34,31,39596,0.9125,0.8391,0.9088,0.9162,0.3,0.0092,339,34,31,39596,370,373,0.0092,0.9977,101622,ConfigC,TransformerUNet,U-Net Transformer,C · U-Net Transformer,TransformerUNet_Bs4Ep30_TL2_D005_LR1e4_DatedFull,E3,3,0.9991,0.0009,0.0838,0.9577,0.9117,1.0081,3,0.0081,0.0919,0.0838,0.0093,Pequeña,False,False,False,False,False,False,False,True,Aceptable
2402f7b6-7d46-4de7-8f0a-fef3fa17fc11,0.3,0.0189,0.9979,582,809,535,274,47,39144,0.7692,0.625,0.6613,0.9192,0.3,0.0189,535,274,47,39144,582,809,0.0189,0.9979,101622,ConfigC,TransformerUNet,U-Net Transformer,C · U-Net Transformer,TransformerUNet_Bs4Ep30_TL2_D005_LR1e4_DatedFull,E3,3,0.993,0.007,0.0808,0.9561,0.776,1.39,227,0.39,0.4708,0.0808,0.0202,Pequeña,False,False,False,False,False,False,False,True,Aceptable
81c1e43b-e313-46fe-849c-142e8472a93c,0.3,0.0166,0.9979,1073,686,501,185,572,38742,0.5696,0.3983,0.7303,0.4669,0.3,0.0166,501,185,572,38742,1073,686,0.0166,0.9979,101622,ConfigC,TransformerUNet,U-Net Transformer,C · U-Net Transformer,TransformerUNet_Bs4Ep30_TL2_D005_LR1e4_DatedFull,E3,3,0.9952,0.0048,0.5331,0.7311,0.5752,0.6393,387,-0.3607,0.1724,0.5331,0.0172,Media,False,False,False,False,False,False,False,True,Aceptable
11a0d334-13ae-45e1-a7ae-29906c5a8c29,0.3,0.0289,0.998,688,1225,529,696,159,38616,0.5531,0.3822,0.4318,0.7689,0.3,0.0289,529,696,159,38616,688,1225,0.0289,0.998,101622,ConfigC,TransformerUNet,U-Net Transformer,C · U-Net Transformer,TransformerUNet_Bs4Ep30_TL2_D005_LR1e4_DatedFull,E3,3,0.9823,0.0177,0.2311,0.8756,0.5668,1.7805,537,0.7805,1.0116,0.2311,0.0306,Pequeña,False,False,False,False,False,False,False,True,Aceptable
c070c029-1a4f-4739-951a-7088924e5a28,0.3,0.0119,0.9988,1250,485,411,74,839,38676,0.4738,0.3104,0.8474,0.3288,0.3,0.0119,411,74,839,38676,1250,485,0.0119,0.9988,101622,ConfigC,TransformerUNet,U-Net Transformer,C · U-Net Transformer,TransformerUNet_Bs4Ep30_TL2_D005_LR1e4_DatedFull,E3,3,0.9981,0.0019,0.6712,0.6634,0.5197,0.388,765,-0.612,0.0592,0.6712,0.0121,Media,False,False,False,False,False,False,False,False,Otros
497f0f4b-4a1e-4e7c-8b6b-9c839f47abb5,0.3,0.0358,0.9995,1638,1491,1377,114,261,38248,0.8802,0.786,0.9235,0.8407,0.3,0.0358,1377,114,261,38248,1638,1491,0.0358,0.9995,101622,ConfigC,TransformerUNet,U-Net Transformer,C · U-Net Transformer,TransformerUNet_Bs4Ep30_TL2_D005_LR1e4_DatedFull,E3,3,0.997,0.003,0.1593,0.9188,0.8763,0.9103,147,-0.0897,0.0696,0.1593,0.0373,Grande,False,False,False,False,False,False,False,True,Aceptable
42885ec3-1add-4bf7-8af9-ff7c98ab2731,0.3,0.0003,0.0093,593,0,0,0,593,39407,0.0,0.0,1.0,0.0,0.3,0.0003,0,0,593,39407,593,0,0.0003,0.0093,101622,ConfigC,TransformerUNet,U-Net Transformer,C · U-Net Transformer,TransformerUNet_Bs4Ep30_TL2_D005_LR1e4_DatedFull,E3,3,1.0,0.0,1.0,0.5,0.0,0.0,593,-1.0,0.0,1.0,0.0,Pequeña,True,True,True,False,False,True,False,False,Vacía
a7e117eb-9972-4ee0-ab75-3fb22431f049,0.3,0.0219,0.9961,706,944,313,631,393,38663,0.3794,0.2341,0.3316,0.4433,0.3,0.0219,313,631,393,38663,706,944,0.0219,0.9961,101622,ConfigC,TransformerUNet,U-Net Transformer,C · U-Net Transformer,TransformerUNet_Bs4Ep30_TL2_D005_LR1e4_DatedFull,E3,3,0.9839,0.0161,0.5567,0.7136,0.3706,1.3371,238,0.3371,0.8938,0.5567,0.0236,Pequeña,False,False,False,False,False,False,False,True,Aceptable
bc89ef51-8fbb-49a6-b54a-0411df0b55ed,0.3,0.0245,0.9972,802,1048,115,933,687,38265,0.1243,0.0663,0.1097,0.1434,0.3,0.0245,115,933,687,38265,802,1048,0.0245,0.9972,101622,ConfigC,TransformerUNet,U-Net Transformer,C · U-Net Transformer,TransformerUNet_Bs4Ep30_TL2_D005_LR1e4_DatedFull,E3,3,0.9762,0.0238,0.8566,0.5598,0.1049,1.3067,246,0.3067,1.1633,0.8566,0.0262,Media,False,False,True,True,False,False,False,False,FN severo
0531a363-b690-4735-94ab-aaec3aa00600,0.3,0.037,0.9977,1984,1586,1480,106,504,37910,0.8291,0.7081,0.9332,0.746,0.3,0.037,1480,106,504,37910,1984,1586,0.037,0.9977,101622,ConfigC,TransformerUNet,U-Net Transformer,C · U-Net Transformer,TransformerUNet_Bs4Ep30_TL2_D005_LR1e4_DatedFull,E3,3,0.9972,0.0028,0.254,0.8716,0.8269,0.7994,398,-0.2006,0.0534,0.254,0.0396,Grande,False,False,False,False,False,False,False,True,Aceptable
4c0fbc96-cfa1-4473-85ac-aca783b99f6d,0.3,0.0868,0.9995,3340,3669,2312,1357,1028,35303,0.6597,0.4922,0.6301,0.6922,0.3,0.0868,2312,1357,1028,35303,3340,3669,0.0868,0.9995,101622,ConfigC,TransformerUNet,U-Net Transformer,C · U-Net Transformer,TransformerUNet_Bs4Ep30_TL2_D005_LR1e4_DatedFull,E3,3,0.963,0.037,0.3078,0.8276,0.628,1.0985,329,0.0985,0.4063,0.3078,0.0917,Grande,False,False,False,False,False,False,False,True,Aceptable
532dd3f2-af5f-4cbd-8336-57bb733c71cb,0.3,0.0087,0.9914,683,375,212,163,471,39154,0.4008,0.2506,0.5653,0.3104,0.3,0.0087,212,163,471,39154,683,375,0.0087,0.9914,101622,ConfigC,TransformerUNet,U-Net Transformer,C · U-Net Transformer,TransformerUNet_Bs4Ep30_TL2_D005_LR1e4_DatedFull,E3,3,0.9959,0.0041,0.6896,0.6531,0.4117,0.549,308,-0.451,0.2387,0.6896,0.0094,Pequeña,False,False,False,False,False,False,False,True,Aceptable
e802a764-418c-4366-8f7b-075a5ce21fdf,0.3,0.02,0.9993,770,820,647,173,123,39057,0.8138,0.6861,0.789,0.8403,0.3,0.02,647,173,123,39057,770,820,0.02,0.9993,101622,ConfigC,TransformerUNet,U-Net Transformer,C · U-Net Transformer,TransformerUNet_Bs4Ep30_TL2_D005_LR1e4_DatedFull,E3,3,0.9956,0.0044,0.1597,0.9179,0.8105,1.0649,50,0.0649,0.2247,0.1597,0.0205,Media,False,False,False,False,False,False,False,True,Aceptable
4c7938f8-82ce-4146-a02d-225424cd6b65,0.3,0.0221,0.9618,117,889,117,772,0,39111,0.2326,0.1316,0.1316,1.0,0.3,0.0221,117,772,0,39111,117,889,0.0221,0.9618,101622,ConfigC,TransformerUNet,U-Net Transformer,C · U-Net Transformer,TransformerUNet_Bs4Ep30_TL2_D005_LR1e4_DatedFull,E3,3,0.9806,0.0194,0.0,0.9903,0.3593,7.5983,772,6.5983,6.5983,0.0,0.0222,Pequeña,False,False,False,True,True,False,False,False,FP severo
bff12c1a-a64a-4e2a-a85d-976b8863155c,0.3,0.0564,0.9995,1152,2464,909,1555,243,37293,0.5028,0.3358,0.3689,0.7891,0.3,0.0564,909,1555,243,37293,1152,2464,0.0564,0.9995,101622,ConfigC,TransformerUNet,U-Net Transformer,C · U-Net Transformer,TransformerUNet_Bs4Ep30_TL2_D005_LR1e4_DatedFull,E3,3,0.96,0.04,0.2109,0.8745,0.521,2.1389,1312,1.1389,1.3498,0.2109,0.0616,Media,False,False,False,False,False,False,False,False,Otros
0b7ba560-baa5-4c28-b8d6-84c7fbda92ce,0.3,0.0084,0.9994,1159,349,318,31,841,38810,0.4218,0.2672,0.9112,0.2744,0.3,0.0084,318,31,841,38810,1159,349,0.0084,0.9994,101622,ConfigC,TransformerUNet,U-Net Transformer,C · U-Net Transformer,TransformerUNet_Bs4Ep30_TL2_D005_LR1e4_DatedFull,E3,3,0.9992,0.0008,0.7256,0.6368,0.4934,0.3011,810,-0.6989,0.0267,0.7256,0.0087,Media,False,False,False,False,False,True,False,False,Subsegmentada
5cff1fc8-b5e2-45f9-9e85-182fe4719e6c,0.3,0.0604,0.9983,4979,2470,2047,423,2932,34598,0.5496,0.3789,0.8287,0.4111,0.3,0.0604,2047,423,2932,34598,4979,2470,0.0604,0.9983,101622,ConfigC,TransformerUNet,U-Net Transformer,C · U-Net Transformer,TransformerUNet_Bs4Ep30_TL2_D005_LR1e4_DatedFull,E3,3,0.9879,0.0121,0.5889,0.6995,0.5473,0.4961,2509,-0.5039,0.085,0.5889,0.0618,Grande,False,False,False,False,False,False,False,False,Otros
a61cd7db-f827-477a-b6cb-e3dadfbfb6db,0.3,0.029,0.9954,1557,1242,867,375,690,38068,0.6195,0.4488,0.6981,0.5568,0.3,0.029,867,375,690,38068,1557,1242,0.029,0.9954,101622,ConfigC,TransformerUNet,U-Net Transformer,C · U-Net Transformer,TransformerUNet_Bs4Ep30_TL2_D005_LR1e4_DatedFull,E3,3,0.9902,0.0098,0.4432,0.7735,0.6101,0.7977,315,-0.2023,0.2408,0.4432,0.031,Grande,False,False,False,False,False,False,False,True,Aceptable
aff5c202-bef6-4f4d-a343-db514d362fe7,0.3,0.0184,0.9991,646,756,574,182,72,39172,0.8188,0.6932,0.7593,0.8885,0.3,0.0184,574,182,72,39172,646,756,0.0184,0.9991,101622,ConfigC,TransformerUNet,U-Net Transformer,C · U-Net Transformer,TransformerUNet_Bs4Ep30_TL2_D005_LR1e4_DatedFull,E3,3,0.9954,0.0046,0.1115,0.942,0.8182,1.1703,110,0.1703,0.2817,0.1115,0.0189,Pequeña,False,False,False,False,False,False,False,True,Aceptable
1f74ef25-24aa-435d-b707-003a81d62a21,0.3,0.0121,0.9995,1964,535,0,535,1964,37501,0.0,0.0,0.0,0.0,0.3,0.0121,0,535,1964,37501,1964,535,0.0121,0.9995,101622,ConfigC,TransformerUNet,U-Net Transformer,C · U-Net Transformer,TransformerUNet_Bs4Ep30_TL2_D005_LR1e4_DatedFull,E3,3,0.9859,0.0141,1.0,0.493,-0.0265,0.2724,1429,-0.7276,0.2724,1.0,0.0134,Grande,False,False,True,False,False,True,False,False,FN severo
1017caf2-e6a8-482b-b176-fbf2beaa7c71,0.3,0.0117,0.9989,749,472,462,10,287,39241,0.7568,0.6087,0.9788,0.6168,0.3,0.0117,462,10,287,39241,749,472,0.0117,0.9989,101622,ConfigC,TransformerUNet,U-Net Transformer,C · U-Net Transformer,TransformerUNet_Bs4Ep30_TL2_D005_LR1e4_DatedFull,E3,3,0.9997,0.0003,0.3832,0.8083,0.774,0.6302,277,-0.3698,0.0134,0.3832,0.0118,Media,False,False,False,False,False,False,False,True,Aceptable
4b36bee7-9504-4fdf-9faa-985d0541a550,0.3,0.032,0.9976,830,1379,588,791,242,38379,0.5324,0.3627,0.4264,0.7084,0.3,0.032,588,791,242,38379,830,1379,0.032,0.9976,101622,ConfigC,TransformerUNet,U-Net Transformer,C · U-Net Transformer,TransformerUNet_Bs4Ep30_TL2_D005_LR1e4_DatedFull,E3,3,0.9798,0.0202,0.2916,0.8441,0.5377,1.6614,549,0.6614,0.953,0.2916,0.0345,Media,False,False,False,False,False,False,False,True,Aceptable
a561a782-5a2d-482a-b297-66d3b2240eab,0.3,0.0251,0.9976,928,1074,339,735,589,38337,0.3387,0.2038,0.3156,0.3653,0.3,0.0251,339,735,589,38337,928,1074,0.0251,0.9976,101622,ConfigC,TransformerUNet,U-Net Transformer,C · U-Net Transformer,TransformerUNet_Bs4Ep30_TL2_D005_LR1e4_DatedFull,E3,3,0.9812,0.0188,0.6347,0.6732,0.3227,1.1573,146,0.1573,0.792,0.6347,0.0268,Media,False,False,False,False,False,False,False,True,Aceptable
44c4379a-9961-4103-b177-cc9b535aa513,0.3,0.0165,0.9992,1298,701,609,92,689,38610,0.6093,0.4381,0.8688,0.4692,0.3,0.0165,609,92,689,38610,1298,701,0.0165,0.9992,101622,ConfigC,TransformerUNet,U-Net Transformer,C · U-Net Transformer,TransformerUNet_Bs4Ep30_TL2_D005_LR1e4_DatedFull,E3,3,0.9976,0.0024,0.5308,0.7334,0.6304,0.5401,597,-0.4599,0.0709,0.5308,0.0175,Media,False,False,False,False,False,False,False,True,Aceptable
046a5795-be62-4e21-ab46-10700026e8af,0.3,0.0143,0.998,1250,576,538,38,712,38712,0.5893,0.4177,0.934,0.4304,0.3,0.0143,538,38,712,38712,1250,576,0.0143,0.998,101622,ConfigC,TransformerUNet,U-Net Transformer,C · U-Net Transformer,TransformerUNet_Bs4Ep30_TL2_D005_LR1e4_DatedFull,E3,3,0.999,0.001,0.5696,0.7147,0.6272,0.4608,674,-0.5392,0.0304,0.5696,0.0144,Media,False,False,False,False,False,False,False,False,Otros
d50e3f63-c7b9-4cf3-ad40-b63ae65b6582,0.3,0.0216,0.9985,602,906,581,325,21,39073,0.7706,0.6268,0.6413,0.9651,0.3,0.0216,581,325,21,39073,602,906,0.0216,0.9985,101622,ConfigC,TransformerUNet,U-Net Transformer,C · U-Net Transformer,TransformerUNet_Bs4Ep30_TL2_D005_LR1e4_DatedFull,E3,3,0.9918,0.0082,0.0349,0.9784,0.783,1.505,304,0.505,0.5399,0.0349,0.0226,Pequeña,False,False,False,False,False,False,False,True,Aceptable
998c7e5e-76e2-4afe-b1fa-332efe35c866,0.3,0.0225,0.9991,793,940,642,298,151,38909,0.7409,0.5885,0.683,0.8096,0.3,0.0225,642,298,151,38909,793,940,0.0225,0.9991,101622,ConfigC,TransformerUNet,U-Net Transformer,C · U-Net Transformer,TransformerUNet_Bs4Ep30_TL2_D005_LR1e4_DatedFull,E3,3,0.9924,0.0076,0.1904,0.901,0.738,1.1854,147,0.1854,0.3758,0.1904,0.0235,Media,False,False,False,False,False,False,False,True,Aceptable
2addea9b-705e-48df-a6b9-1563dd358cf2,0.3,0.0327,0.9993,985,1380,959,421,26,38594,0.811,0.6821,0.6949,0.9736,0.3,0.0327,959,421,26,38594,985,1380,0.0327,0.9993,101622,ConfigC,TransformerUNet,U-Net Transformer,C · U-Net Transformer,TransformerUNet_Bs4Ep30_TL2_D005_LR1e4_DatedFull,E3,3,0.9892,0.0108,0.0264,0.9814,0.8176,1.401,395,0.401,0.4274,0.0264,0.0345,Media,False,False,False,False,False,False,False,True,Aceptable
9aad4908-283f-4d96-90d8-4dbd2a95fd20,0.3,0.0218,0.999,1035,918,514,404,521,38561,0.5264,0.3572,0.5599,0.4966,0.3,0.0218,514,404,521,38561,1035,918,0.0218,0.999,101622,ConfigC,TransformerUNet,U-Net Transformer,C · U-Net Transformer,TransformerUNet_Bs4Ep30_TL2_D005_LR1e4_DatedFull,E3,3,0.9896,0.0104,0.5034,0.7431,0.5155,0.887,117,-0.113,0.3903,0.5034,0.023,Media,False,False,False,False,False,False,False,True,Aceptable
45e4fc20-478d-481d-81d7-56491ea74b17,0.3,0.0091,0.9916,269,394,172,222,97,39509,0.5189,0.3503,0.4365,0.6394,0.3,0.0091,172,222,97,39509,269,394,0.0091,0.9916,101622,ConfigC,TransformerUNet,U-Net Transformer,C · U-Net Transformer,TransformerUNet_Bs4Ep30_TL2_D005_LR1e4_DatedFull,E3,3,0.9944,0.0056,0.3606,0.8169,0.5245,1.4647,125,0.4647,0.8253,0.3606,0.0098,Pequeña,False,False,False,False,False,False,False,True,Aceptable
e77e8be7-2bcd-4733-b99d-1bb80796ccfc,0.3,0.0672,0.9994,1729,2890,1726,1164,3,37107,0.7473,0.5966,0.5972,0.9983,0.3,0.0672,1726,1164,3,37107,1729,2890,0.0672,0.9994,101622,ConfigC,TransformerUNet,U-Net Transformer,C · U-Net Transformer,TransformerUNet_Bs4Ep30_TL2_D005_LR1e4_DatedFull,E3,3,0.9696,0.0304,0.0017,0.9839,0.7602,1.6715,1161,0.6715,0.6732,0.0017,0.0722,Grande,False,False,False,False,False,False,False,True,Aceptable
c174d1a9-7c9a-4bea-9a56-7b7314795c2e,0.3,0.0079,0.9989,353,331,242,89,111,39558,0.7076,0.5475,0.7311,0.6856,0.3,0.0079,242,89,111,39558,353,331,0.0079,0.9989,101622,ConfigC,TransformerUNet,U-Net Transformer,C · U-Net Transformer,TransformerUNet_Bs4Ep30_TL2_D005_LR1e4_DatedFull,E3,3,0.9978,0.0022,0.3144,0.8417,0.7055,0.9377,22,-0.0623,0.2521,0.3144,0.0083,Pequeña,False,False,False,False,False,False,False,True,Aceptable
