Epoch,TrainLoss,TrainDice,TrainIoU,TrainGlobalDice,TrainGlobalIoU,ValLoss,ValDice,ValIoU,ValGlobalDice,ValGlobalIoU
11,0.541313826384676,0.5755127211186019,0.4392687412607786,0.5930834463011329,0.43273105469302503,0.663960480102987,0.4606087679664294,0.3412620714216521,0.48450830432050157,0.3307833540055788
12,0.5231008221479979,0.5892234658822417,0.454100343664842,0.6086956982912084,0.4490634999933423,0.7107078193715124,0.4395165881424239,0.32422467783996556,0.4664246589509827,0.3148942423815077
13,0.5195874216930045,0.5920124181921219,0.45704249973868494,0.6101584708553969,0.4506300376900532,0.652852060442621,0.48776836106271454,0.36558013872215245,0.5146945547312498,0.3577172245660966
14,0.512102371710655,0.5971123534678058,0.46222769117357765,0.6178567171846698,0.45804276322800813,0.6937474016890381,0.44845092172424,0.32655237948126864,0.4603575859783274,0.3086766299763412
15,0.4989927855695223,0.6086183520783852,0.4732663987035101,0.6247278296618493,0.465991958371037,0.5622600158958724,0.5559202298296221,0.4276564984836362,0.5869761206435434,0.4264856878329407
16,0.4966052168520627,0.6099002856349984,0.47578698312621803,0.6281935903667049,0.4704100405313558,0.8955755152485587,0.27725071934970846,0.1918136079766208,0.2946386287395217,0.181522070197103
17,0.49324132964111767,0.6135410969568924,0.47947279388060815,0.6297847492886441,0.47187004459102627,0.5764581616403479,0.5457024472680959,0.4214874669683702,0.5828152131853681,0.42512014276827825
18,0.48127268252337907,0.6215205886159334,0.48875396374564667,0.6390600042877259,0.48264783782303916,0.5471578786770502,0.5645249858498573,0.4411243617986188,0.605756369955612,0.4458303658686804
19,0.47268971520197856,0.6289315571004598,0.4953131955328651,0.6490563742405215,0.492018553104808,0.5283698626991474,0.5806108776367072,0.45295378001350345,0.6141649073723591,0.4556749853672403
20,0.4689539002569078,0.631403270153353,0.49707642686250925,0.6486611957722282,0.4920546273737178,0.5646117257349419,0.5501541173593565,0.4277447527556708,0.5821306957214167,0.4228252452995741
21,0.4553212849060436,0.6422771228259647,0.5085851045978533,0.6593874585028593,0.5040570959303673,0.5418891185386614,0.5730884820222855,0.4449670957119176,0.5915508082870281,0.4322214767788396
22,0.4490913386130101,0.6467754611527765,0.5129090511518253,0.6642137699361358,0.5087634463879195,0.5230854029456774,0.5825527109431498,0.4571336561983282,0.6200655135467197,0.4602582361549139
23,0.44401720054931454,0.6516409959498938,0.518343441502808,0.6693714820816146,0.5151401853624296,0.5545943529542648,0.5603441760847063,0.4311328519022826,0.5803750235248696,0.42007410910093423
24,0.4300361940419519,0.6614425239673296,0.5277783767888685,0.6788950498131189,0.5260466636678616,0.6631416260744586,0.466336037624966,0.35340377332812006,0.5126679975426558,0.3575139774404692
25,0.4385959097946232,0.6564507294331327,0.5236334809065832,0.6719651525271694,0.5178625135283385,0.5425087943898909,0.5679036297581412,0.44499437431945943,0.6072891861426107,0.4480459504393917
26,0.41856592644441437,0.6707212093056409,0.5387949626167099,0.6884480759186985,0.5364490895616737,0.5081419147776834,0.5916537565715385,0.46857904936328076,0.6311747093092311,0.4729168970476497
27,0.4098810727720137,0.6776263880749027,0.5459329382117305,0.6961625116792592,0.5458902754857169,0.580432857076327,0.5438189039176161,0.42054441977630963,0.581649125976996,0.42102175601052516
28,0.4037280741159792,0.681256158349963,0.5498400901190259,0.6987286633146661,0.5480243661017581,0.4978983974592252,0.6039549374219143,0.47770848260684445,0.6387697399565668,0.481610418946454
29,0.39720561023946704,0.6876003959445984,0.5574100253643928,0.7063254398330079,0.557793092708309,0.6044821396018519,0.5202400890376532,0.39244925476271997,0.5359683162673856,0.37673126810202096
30,0.39717768048020924,0.686866123326026,0.5562599175065369,0.7046099516333311,0.5551509472069802,0.5308182566906466,0.5727264014157382,0.45255909577915165,0.619347298574267,0.4614528412507339
31,0.3860706079073928,0.6958429906033463,0.5643887952357144,0.711565289017442,0.5632756391854642,0.5047000827211322,0.6001122724829298,0.47433933209289203,0.6363522025446097,0.47686334247841977
32,0.37606211766213565,0.7047652092992098,0.5750089353797111,0.7209349071437662,0.5736951310574622,0.6074086475101385,0.5234364671914866,0.39805099627736845,0.5570057310502637,0.3984488704044259
33,0.3729720668649519,0.7064567067503155,0.5770868710786491,0.7236143301495097,0.5780261677399567,0.49930831304553785,0.6024440328280131,0.4773355725813996,0.6389252604408697,0.48037196210387983
34,0.36538615452682044,0.7122881541197951,0.5842239250029836,0.7296244360917767,0.585627610807295,0.6179873681429661,0.5212629576862762,0.39608759430208895,0.5491228889899723,0.38969370525217417
35,0.3503717330417463,0.7248321211376747,0.5975214297121222,0.7421130142235136,0.5995319507193643,0.7463385399543878,0.44191942437354365,0.3208137138210463,0.45115432498807256,0.3012960553451469
36,0.35328580845486035,0.7214747220277786,0.5938289527865973,0.7379283103124274,0.595425807447596,0.5162300376052206,0.595777184448459,0.4693681930728031,0.6226612393828955,0.464112143512025
37,0.34719600507916953,0.7267949922469916,0.5992359574400372,0.7424869556221869,0.6000080173472305,0.5378946990452029,0.5816802134116491,0.4531413209483479,0.6040140771956155,0.44302567709801777
38,0.33913830019436875,0.7324701349746872,0.6058395567120283,0.7482937257011215,0.6079313976375701,0.5631710520070611,0.558269545548793,0.4342945978948564,0.585206621636947,0.42561729929663916
39,0.33518261341499045,0.7351458812882374,0.6090324784012197,0.755483561909044,0.615660312500867,0.48047543317079544,0.620687273189877,0.4966060451485894,0.6583850941423214,0.5015814858629848
40,0.32766685871915385,0.7407100790289122,0.6161387085116335,0.7592606984514307,0.6220076020032942,0.519203542534149,0.5915093595782915,0.4674352768695716,0.6195867702816472,0.46058043961723644
41,0.32144774673143767,0.7461410936984149,0.6222292908358497,0.7638865202520188,0.6270809945976966,0.558561785428813,0.5547468061700012,0.42950946419979585,0.587593365799297,0.4287734007406415
42,0.3150992479368851,0.7516752419533668,0.6274066212066969,0.7672066956081174,0.6311132253764512,0.49675805449034227,0.6086532283913005,0.48182412575591693,0.6357252504112143,0.4786424691026861
43,0.31008506947281683,0.7555147920577944,0.6321023304692723,0.7711624826074808,0.6362061684031959,0.5177067565647039,0.594110747855721,0.4703330776908181,0.6367869119752537,0.4803104852185105
44,0.3098127859971159,0.7550950241940362,0.632569973127215,0.7737712963641464,0.6399289035274611,0.5101329744087927,0.6028023170250835,0.47760437914367876,0.6333945842854904,0.47538038975361624
45,0.3058156707965128,0.7582581782012017,0.6358143041128075,0.7740729123644241,0.6396345598744108,0.5693941442578128,0.5529225250762521,0.4307580357699683,0.5920111536979675,0.43334151544805727
46,0.29843746827213796,0.7640309585379316,0.644050770741585,0.7826272287442313,0.651027835058895,0.5034809193827889,0.6058262267121763,0.4821473183957013,0.6409354761920192,0.4843398913966887
47,0.2952586952113099,0.7664692636047091,0.6457458274172885,0.7818814160471613,0.6507351421448705,0.516826321004015,0.5955940360824267,0.4714536201773268,0.6355823277298248,0.47787975892424583
48,0.29406571044743834,0.7677668140015819,0.6477571532807567,0.7848239166105723,0.6544907712075231,0.631638785203298,0.5151789321592359,0.3889949844416344,0.5479920858686621,0.38741098152417125
49,0.2881952470361993,0.7719830755966824,0.6528592901183413,0.7877805121484902,0.6582817902619188,0.5674567927013744,0.5482911798312808,0.427579994002978,0.5979982542269158,0.4390529283519947
50,0.27745437941380907,0.7805752073983093,0.6630581682668878,0.7962888520839927,0.6691780808297071,0.7443224579998942,0.41573837797664664,0.3090939011280769,0.47184316458968667,0.3209635699229727
