Epoch,TrainLoss,TrainDice,TrainIoU,TrainGlobalDice,TrainGlobalIoU,ValLoss,ValDice,ValIoU,ValGlobalDice,ValGlobalIoU
20,0.359576916564014,0.717674735788401,0.5899771358454963,0.7336100444391176,0.590048834572655,0.5362155742265962,0.572583762533737,0.45009683727314975,0.6142949753186919,0.4565015905395602
21,0.36251741546121513,0.7154342954760635,0.5870742390730551,0.7329614464580626,0.5883800199061826,0.7407506620793631,0.40244279130164423,0.29975072853267193,0.45346086308585876,0.30592488381785876
22,0.3403310395486943,0.7324625312459546,0.6071683831948351,0.7490040907612094,0.6095297634722544,0.5037798115024061,0.604051936982256,0.4798093613124255,0.640057639190645,0.48344239095846814
23,0.3310165527192029,0.7403802473775365,0.6161261652293918,0.7550377444448796,0.6170244194422062,0.5316585118346142,0.5776125838359197,0.45457098802382295,0.6095458024153204,0.4515554707948909
24,0.3229917217191164,0.7469476819667337,0.625073035138768,0.7630108605296194,0.6279545023601938,0.51411577427026,0.5955311940474943,0.4726836114670291,0.6343054800774112,0.47873489569985506
25,0.3058337757678388,0.75982427485771,0.639060780018955,0.774917387560784,0.6423967519726652,0.5347619020577633,0.5806098012535861,0.4554962685162371,0.6179040656848387,0.46075201339342375
26,0.30353881415076456,0.7617173533548008,0.6410952435153259,0.7794456217776645,0.646712965126355,0.9387229173020883,0.25499600269219846,0.18048797136294553,0.30445903678584385,0.18973077830058707
27,0.2876539415159783,0.7735751087039515,0.6548526318042309,0.7906913920366144,0.6616639735346491,0.5530470728196881,0.5676459070069321,0.43969009161898587,0.6025828646891045,0.44345107810063794
28,0.28055112146131406,0.7787826439341554,0.6616955444990814,0.7954112334152708,0.6689139352143778,0.522328977783521,0.5929875172900431,0.4677579381474943,0.6277364901069439,0.47071190336436936
29,0.2844311987690918,0.7757621798180527,0.658173039724881,0.7916345509228768,0.6640939028909454,0.6294257993047888,0.5022160509744742,0.38473711651915,0.553917698620504,0.39912374410969786
30,0.2642932955611062,0.7917948252968974,0.6769267763313535,0.8070493765755907,0.6832386144231279,0.6107664225679456,0.5351023373730255,0.4113768676690983,0.5693133158439939,0.4112745017716379
